Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"KSTC-124155 4TB HUS726T4TALE6L4 WD Ultrastar DC HC310*","4TB HUS726T4TALE6L4 WD Ultrastar DC HC310*","4TB HUS726T4TALE6L4 WD Ultrastar DC HC310*","","Electronics","Festplatten","Festplatten,Interne Festplatten",TRUE,,,,,,,"KSTC-124155",,shopify,19,deny,manual,231.07,,TRUE,TRUE,8717306631181,https://cdn.kosatec.de/media/image/61/15/28/124155.jpg,1,,FALSE,"4TB HUS726T4TALE6L4 WD Ultrastar DC HC310*","4TB HUS726T4TALE6L4 WD Ultrastar DC HC310*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124205 RAMDDR4 3200 8GB Innovation IT CL22-22-22 1.2V LD 8-Chip","RAMDDR4 3200 8GB Innovation IT CL22-22-22 1.2V LD 8-Chip","RAMDDR4 3200 8GB Innovation IT CL22-22-22 1.2V LD 8-Chip","Innovation IT","Electronics","Arbeitsspeicher","Arbeitsspeicher,",TRUE,,,,,,,"KSTC-124205",,shopify,200,deny,manual,36.78,,TRUE,TRUE,4251538811033,https://cdn.kosatec.de/media/image/3c/a1/e1/124205_600x600.jpg,1,,FALSE,"RAMDDR4 3200 8GB Innovation IT CL22-22-22 1.2V LD 8-Chip","RAMDDR4 3200 8GB Innovation IT CL22-22-22 1.2V LD 8-Chip","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124250 AM4 ASUS TUF GAMING B550M-E","AM4 ASUS TUF GAMING B550M-E","AM4 ASUS TUF GAMING B550M-E","ASUS","Electronics","Mainboards & Zubehör","Mainboards & Zubehör,Mainboards",TRUE,,,,,,,"KSTC-124250",,shopify,3,deny,manual,213.97,,TRUE,TRUE,4711081173397,https://cdn.kosatec.de/media/image/db/4e/33/124250.jpg,1,,FALSE,"AM4 ASUS TUF GAMING B550M-E","AM4 ASUS TUF GAMING B550M-E","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124254 TIN Epson WorkForce Cyan XXL C13T01D200","TIN Epson WorkForce Cyan XXL C13T01D200","TIN Epson WorkForce Cyan XXL C13T01D200","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124254",,shopify,42,deny,manual,162.76,,TRUE,TRUE,8715946662350,https://cdn.kosatec.de/media/image/dd/7a/5d/124254.jpg,1,,FALSE,"TIN Epson WorkForce Cyan XXL C13T01D200","TIN Epson WorkForce Cyan XXL C13T01D200","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124255 TIN Epson WorkForce Magenta XXL C13T01D300","TIN Epson WorkForce Magenta XXL C13T01D300","TIN Epson WorkForce Magenta XXL C13T01D300","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124255",,shopify,60,deny,manual,156.63,,TRUE,TRUE,8715946662367,https://cdn.kosatec.de/media/image/7f/87/a3/124255.jpg,1,,FALSE,"TIN Epson WorkForce Magenta XXL C13T01D300","TIN Epson WorkForce Magenta XXL C13T01D300","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124256 TIN Epson WorkForce Yellow XXL C13T01D400","TIN Epson WorkForce Yellow XXL C13T01D400","TIN Epson WorkForce Yellow XXL C13T01D400","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124256",,shopify,39,deny,manual,159.60,,TRUE,TRUE,8715946662374,https://cdn.kosatec.de/media/image/57/ae/5e/124256.jpg,1,,FALSE,"TIN Epson WorkForce Yellow XXL C13T01D400","TIN Epson WorkForce Yellow XXL C13T01D400","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124257 TIN Epson WorkForce Black XXL C13T01D100","TIN Epson WorkForce Black XXL C13T01D100","TIN Epson WorkForce Black XXL C13T01D100","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124257",,shopify,39,deny,manual,225.59,,TRUE,TRUE,8715946662343,https://cdn.kosatec.de/media/image/83/13/44/124257.jpg,1,,FALSE,"TIN Epson WorkForce Black XXL C13T01D100","TIN Epson WorkForce Black XXL C13T01D100","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124262 Samsung Galaxy Tab A7 Lite 32GB Wi-Fi Grey","Samsung Galaxy Tab A7 Lite 32GB Wi-Fi Grey","Samsung Galaxy Tab A7 Lite 32GB Wi-Fi Grey","SAMSUNG","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablets",TRUE,,,,,,,"KSTC-124262",,shopify,37,deny,manual,206.88,,TRUE,TRUE,8806092231818,https://cdn.kosatec.de/media/image/e1/a7/e7/124262.jpg,1,,FALSE,"Samsung Galaxy Tab A7 Lite 32GB Wi-Fi Grey","Samsung Galaxy Tab A7 Lite 32GB Wi-Fi Grey","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124267 PC Lenovo M710S i5-6500 (2x3.2) / 8GB DDR3 / 256 GB SSD / Win 10 Pro / SFF","PC Lenovo M710S i5-6500 (2x3.2) / 8GB DDR3 / 256 GB SSD / Win 10 Pro / SFF","PC Lenovo M710S i5-6500 (2x3.2) / 8GB DDR3 / 256 GB SSD / Win 10 Pro / SFF","Lenovo","Electronics","Used IT","Used IT,Used IT PCs",TRUE,,,,,,,"KSTC-124267",,shopify,75,deny,manual,245.55,,TRUE,TRUE,4251538811040,https://cdn.kosatec.de/media/image/79/8c/3f/1242675KX8eUkZFAkWD.jpg,1,,FALSE,"PC Lenovo M710S i5-6500 (2x3.2) / 8GB DDR3 / 256 GB SSD / Win 10 Pro / SFF","PC Lenovo M710S i5-6500 (2x3.2) / 8GB DDR3 / 256 GB SSD / Win 10 Pro / SFF","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124270 TIN Epson Tinte 405 C13T05G14010 Schwarz bis zu 350 Seiten","TIN Epson Tinte 405 C13T05G14010 Schwarz bis zu 350 Seiten","TIN Epson Tinte 405 C13T05G14010 Schwarz bis zu 350 Seiten","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124270",,shopify,2,deny,manual,37.90,,TRUE,TRUE,8715946672359,https://cdn.kosatec.de/media/image/55/3f/99/124270.jpg,1,,FALSE,"TIN Epson Tinte 405 C13T05G14010 Schwarz bis zu 350 Seiten","TIN Epson Tinte 405 C13T05G14010 Schwarz bis zu 350 Seiten","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124271 TIN Epson Tinte 405 C13T05G24010 Cyan bis 300 Seiten","TIN Epson Tinte 405 C13T05G24010 Cyan bis 300 Seiten","TIN Epson Tinte 405 C13T05G24010 Cyan bis 300 Seiten","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124271",,shopify,3,deny,manual,23.93,,TRUE,TRUE,8715946672373,https://cdn.kosatec.de/media/image/47/80/e2/124271.jpg,1,,FALSE,"TIN Epson Tinte 405 C13T05G24010 Cyan bis 300 Seiten","TIN Epson Tinte 405 C13T05G24010 Cyan bis 300 Seiten","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124272 TIN Epson Tinte 405 C13T05G34010 Magenta bis zu 300 Seiten","TIN Epson Tinte 405 C13T05G34010 Magenta bis zu 300 Seiten","TIN Epson Tinte 405 C13T05G34010 Magenta bis zu 300 Seiten","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124272",,shopify,3,deny,manual,23.93,,TRUE,TRUE,8715946672397,https://cdn.kosatec.de/media/image/9f/10/88/124272.jpg,1,,FALSE,"TIN Epson Tinte 405 C13T05G34010 Magenta bis zu 300 Seiten","TIN Epson Tinte 405 C13T05G34010 Magenta bis zu 300 Seiten","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124273 TIN Epson Tinte 405 C13T05G44010 Gelb bis zu 300 Seiten","TIN Epson Tinte 405 C13T05G44010 Gelb bis zu 300 Seiten","TIN Epson Tinte 405 C13T05G44010 Gelb bis zu 300 Seiten","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-124273",,shopify,3,deny,manual,23.93,,TRUE,TRUE,8715946672410,https://cdn.kosatec.de/media/image/4c/b1/c6/124273.jpg,1,,FALSE,"TIN Epson Tinte 405 C13T05G44010 Gelb bis zu 300 Seiten","TIN Epson Tinte 405 C13T05G44010 Gelb bis zu 300 Seiten","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124289 59.9cm/23.6'' (1920x1080) Hannspree HE247HFB 16:9 5ms HDMI VGA VESA Tilt Speaker Full HD Black","59.9cm/23.6'' (1920x1080) Hannspree HE247HFB 16:9 5ms HDMI VGA VESA Tilt Speaker Full HD Black","59.9cm/23.6'' (1920x1080) Hannspree HE247HFB 16:9 5ms HDMI VGA VESA Tilt Speaker Full HD Black","Hannspree","Electronics","Displays","Displays,Monitore",TRUE,,,,,,,"KSTC-124289",,shopify,16,deny,manual,167.81,,TRUE,TRUE,4711404024047,https://cdn.kosatec.de/media/image/39/c3/1a/124289.jpg,1,,FALSE,"59.9cm/23.6'' (1920x1080) Hannspree HE247HFB 16:9 5ms HDMI VGA VESA Tilt Speaker Full HD Black","59.9cm/23.6'' (1920x1080) Hannspree HE247HFB 16:9 5ms HDMI VGA VESA Tilt Speaker Full HD Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124290 60.45cm/23.8'' (1920x1080) Hannspree HC240PFB 16:9 5ms VGA HDMI DisplayPort VESA Tilt Speaker Full HD Black","60.45cm/23.8'' (1920x1080) Hannspree HC240PFB 16:9 5ms VGA HDMI DisplayPort VESA Tilt Speaker Full HD Black","60.45cm/23.8'' (1920x1080) Hannspree HC240PFB 16:9 5ms VGA HDMI DisplayPort VESA Tilt Speaker Full HD Black","Hannspree","Electronics","Displays","Displays,Monitore",TRUE,,,,,,,"KSTC-124290",,shopify,55,deny,manual,182.65,,TRUE,TRUE,4711404024054,https://cdn.kosatec.de/media/image/e2/9a/c2/124290.jpg,1,,FALSE,"60.45cm/23.8'' (1920x1080) Hannspree HC240PFB 16:9 5ms VGA HDMI DisplayPort VESA Tilt Speaker Full HD Black","60.45cm/23.8'' (1920x1080) Hannspree HC240PFB 16:9 5ms VGA HDMI DisplayPort VESA Tilt Speaker Full HD Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124291 61cm/24'' (1920x1200) Hannspree HC246PFB 16:10 5ms VGA HDMI DisplayPort VESA Tilt Speaker WUXGA Black","61cm/24'' (1920x1200) Hannspree HC246PFB 16:10 5ms VGA HDMI DisplayPort VESA Tilt Speaker WUXGA Black","61cm/24'' (1920x1200) Hannspree HC246PFB 16:10 5ms VGA HDMI DisplayPort VESA Tilt Speaker WUXGA Black","Hannspree","Electronics","Displays","Displays,Monitore",TRUE,,,,,,,"KSTC-124291",,shopify,16,deny,manual,178.30,,TRUE,TRUE,4711404024023,https://cdn.kosatec.de/media/image/7c/56/52/124291.jpg,1,,FALSE,"61cm/24'' (1920x1200) Hannspree HC246PFB 16:10 5ms VGA HDMI DisplayPort VESA Tilt Speaker WUXGA Black","61cm/24'' (1920x1200) Hannspree HC246PFB 16:10 5ms VGA HDMI DisplayPort VESA Tilt Speaker WUXGA Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124299 Google Nest Audio - Charcoal","Google Nest Audio - Charcoal","Google Nest Audio - Charcoal","Google","Electronics","Multimedia","Multimedia,Mediaplayer",TRUE,,,,,,,"KSTC-124299",,shopify,100,deny,manual,101.37,,TRUE,TRUE,0193575006536,https://cdn.kosatec.de/media/image/99/62/2e/124299p6fzIJO0naQsb.jpg,1,,FALSE,"Google Nest Audio - Charcoal","Google Nest Audio - Charcoal","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124304 RAMDDR4 2666 8GB Innovation IT CL16 1.2V LD (CL16-18-18)","RAMDDR4 2666 8GB Innovation IT CL16 1.2V LD (CL16-18-18)","RAMDDR4 2666 8GB Innovation IT CL16 1.2V LD (CL16-18-18)","Innovation IT","Electronics","Arbeitsspeicher","Arbeitsspeicher,",TRUE,,,,,,,"KSTC-124304",,shopify,100,deny,manual,37.85,,TRUE,TRUE,4251538811064,https://cdn.kosatec.de/media/image/71/27/91/124304_600x600.jpg,1,,FALSE,"RAMDDR4 2666 8GB Innovation IT CL16 1.2V LD (CL16-18-18)","RAMDDR4 2666 8GB Innovation IT CL16 1.2V LD (CL16-18-18)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124307 RAMDDR4 2666 16GB Innovation IT CL16 1.2V LD (CL16-18-18)","RAMDDR4 2666 16GB Innovation IT CL16 1.2V LD (CL16-18-18)","RAMDDR4 2666 16GB Innovation IT CL16 1.2V LD (CL16-18-18)","Innovation IT","Electronics","Arbeitsspeicher","Arbeitsspeicher,",TRUE,,,,,,,"KSTC-124307",,shopify,100,deny,manual,61.93,,TRUE,TRUE,4251538811071,https://cdn.kosatec.de/media/image/4a/71/c7/124307_600x600.jpg,1,,FALSE,"RAMDDR4 2666 16GB Innovation IT CL16 1.2V LD (CL16-18-18)","RAMDDR4 2666 16GB Innovation IT CL16 1.2V LD (CL16-18-18)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124308 RAMDDR4 3200 16GB Innovation IT CL22 1.2V LD (CL22-22-22)","RAMDDR4 3200 16GB Innovation IT CL22 1.2V LD (CL22-22-22)","RAMDDR4 3200 16GB Innovation IT CL22 1.2V LD (CL22-22-22)","Innovation IT","Electronics","Arbeitsspeicher","Arbeitsspeicher,",TRUE,,,,,,,"KSTC-124308",,shopify,100,deny,manual,63.00,,TRUE,TRUE,4251538811088,https://cdn.kosatec.de/media/image/5d/d3/18/124308_600x600.jpg,1,,FALSE,"RAMDDR4 3200 16GB Innovation IT CL22 1.2V LD (CL22-22-22)","RAMDDR4 3200 16GB Innovation IT CL22 1.2V LD (CL22-22-22)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124311 SSD M.2 2TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SSD M.2 2TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SSD M.2 2TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SAMSUNG","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-124311",,shopify,100,deny,manual,351.84,,TRUE,TRUE,8806092837690,https://cdn.kosatec.de/media/image/26/31/fd/124311.jpg,1,,FALSE,"SSD M.2 2TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SSD M.2 2TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124312 SSD M.2 1TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SSD M.2 1TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SSD M.2 1TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SAMSUNG","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-124312",,shopify,26,deny,manual,211.38,,TRUE,TRUE,8806092837683,https://cdn.kosatec.de/media/image/25/14/d9/124312.jpg,1,,FALSE,"SSD M.2 1TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","SSD M.2 1TB Samsung 980 PRO Heatsink NVMe PCIe 4.0 x 4 retail","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124314 SSD M.2 2TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 2TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 2TB Kingston KC3000 NVMe PCIe 4.0 x 4","Kingston","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-124314",,shopify,14,deny,manual,265.66,,TRUE,TRUE,0740617324242,https://cdn.kosatec.de/media/image/be/bb/80/124314.jpg,1,,FALSE,"SSD M.2 2TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 2TB Kingston KC3000 NVMe PCIe 4.0 x 4","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124315 SSD M.2 4TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 4TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 4TB Kingston KC3000 NVMe PCIe 4.0 x 4","Kingston","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-124315",,shopify,1,deny,manual,727.35,,TRUE,TRUE,0740617324297,https://cdn.kosatec.de/media/image/0f/6f/8a/124315.jpg,1,,FALSE,"SSD M.2 4TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 4TB Kingston KC3000 NVMe PCIe 4.0 x 4","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124316 SSD M.2 1TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 1TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 1TB Kingston KC3000 NVMe PCIe 4.0 x 4","Kingston","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-124316",,shopify,31,deny,manual,137.06,,TRUE,TRUE,0740617324433,https://cdn.kosatec.de/media/image/b7/78/21/124316.jpg,1,,FALSE,"SSD M.2 1TB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 1TB Kingston KC3000 NVMe PCIe 4.0 x 4","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124317 SSD M.2 512GB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 512GB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 512GB Kingston KC3000 NVMe PCIe 4.0 x 4","Kingston","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-124317",,shopify,24,deny,manual,100.76,,TRUE,TRUE,0740617324402,https://cdn.kosatec.de/media/image/35/54/d2/124317.jpg,1,,FALSE,"SSD M.2 512GB Kingston KC3000 NVMe PCIe 4.0 x 4","SSD M.2 512GB Kingston KC3000 NVMe PCIe 4.0 x 4","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124322 1TB Kingston XS2000 USB 3.2 Gen2 Grau","1TB Kingston XS2000 USB 3.2 Gen2 Grau","1TB Kingston XS2000 USB 3.2 Gen2 Grau","Kingston","Electronics","SSDs","SSDs,Externe SSDs",TRUE,,,,,,,"KSTC-124322",,shopify,19,deny,manual,181.13,,TRUE,TRUE,0740617321340,https://cdn.kosatec.de/media/image/db/6d/e5/124322.jpg,1,,FALSE,"1TB Kingston XS2000 USB 3.2 Gen2 Grau","1TB Kingston XS2000 USB 3.2 Gen2 Grau","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124323 2TB Kingston XS2000 USB 3.2 Gen2 Grau","2TB Kingston XS2000 USB 3.2 Gen2 Grau","2TB Kingston XS2000 USB 3.2 Gen2 Grau","Kingston","Electronics","SSDs","SSDs,Externe SSDs",TRUE,,,,,,,"KSTC-124323",,shopify,9,deny,manual,302.12,,TRUE,TRUE,0740617321333,https://cdn.kosatec.de/media/image/3f/e2/39/124323.jpg,1,,FALSE,"2TB Kingston XS2000 USB 3.2 Gen2 Grau","2TB Kingston XS2000 USB 3.2 Gen2 Grau","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124324 500GB Kingston XS2000 USB 3.2 Gen2 Grau","500GB Kingston XS2000 USB 3.2 Gen2 Grau","500GB Kingston XS2000 USB 3.2 Gen2 Grau","Kingston","Electronics","SSDs","SSDs,Externe SSDs",TRUE,,,,,,,"KSTC-124324",,shopify,7,deny,manual,123.22,,TRUE,TRUE,0740617321357,https://cdn.kosatec.de/media/image/bc/ba/1c/124324.jpg,1,,FALSE,"500GB Kingston XS2000 USB 3.2 Gen2 Grau","500GB Kingston XS2000 USB 3.2 Gen2 Grau","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124348 TON Brother Toner TN-3380 Schwarz bis zu 8.000 Seiten nach ISO/IEC 19752","TON Brother Toner TN-3380 Schwarz bis zu 8.000 Seiten nach ISO/IEC 19752","TON Brother Toner TN-3380 Schwarz bis zu 8.000 Seiten nach ISO/IEC 19752","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-124348",,shopify,29,deny,manual,154.02,,TRUE,TRUE,4977766708906,https://cdn.kosatec.de/media/image/f4/23/34/124348.jpg,1,,FALSE,"TON Brother Toner TN-3380 Schwarz bis zu 8.000 Seiten nach ISO/IEC 19752","TON Brother Toner TN-3380 Schwarz bis zu 8.000 Seiten nach ISO/IEC 19752","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124349 M.2 ICY BOX NVMe Gehäuse IB-1824ML-C31","M.2 ICY BOX NVMe Gehäuse IB-1824ML-C31","M.2 ICY BOX NVMe Gehäuse IB-1824ML-C31","RaidSonic","Electronics","Gehäuse","Gehäuse,Externe Gehäuse",TRUE,,,,,,,"KSTC-124349",,shopify,18,deny,manual,59.25,,TRUE,TRUE,4250078170518,https://cdn.kosatec.de/media/image/e3/6b/a8/124349.jpg,1,,FALSE,"M.2 ICY BOX NVMe Gehäuse IB-1824ML-C31","M.2 ICY BOX NVMe Gehäuse IB-1824ML-C31","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124360 ROB Xiaomi Roborock S7+ Black *NEW*","ROB Xiaomi Roborock S7+ Black *NEW*","ROB Xiaomi Roborock S7+ Black *NEW*","Xiaomi","Electronics","Home & Living","Home & Living,Saugroboter",TRUE,,,,,,,"KSTC-124360",,shopify,60,deny,manual,980.50,,TRUE,TRUE,6970995784251,https://cdn.kosatec.de/media/image/e7/1a/ba/124360QjheCgKKqboXS.jpg,1,,FALSE,"ROB Xiaomi Roborock S7+ Black *NEW*","ROB Xiaomi Roborock S7+ Black *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124373 60.5cm/23.8'' (1920x1080) iiyama ProLite XU2493HS-B4 16:9 4ms IPS HDMI VGA DisplayPort VESA Speaker Full HD Black","60.5cm/23.8'' (1920x1080) iiyama ProLite XU2493HS-B4 16:9 4ms IPS HDMI VGA DisplayPort VESA Speaker Full HD Black","60.5cm/23.8'' (1920x1080) iiyama ProLite XU2493HS-B4 16:9 4ms IPS HDMI VGA DisplayPort VESA Speaker Full HD Black","iiyama","Electronics","Displays","Displays,Monitore",TRUE,,,,,,,"KSTC-124373",,shopify,6,deny,manual,201.84,,TRUE,TRUE,4948570118786,https://cdn.kosatec.de/media/image/2c/d9/1f/124373.jpg,1,,FALSE,"60.5cm/23.8'' (1920x1080) iiyama ProLite XU2493HS-B4 16:9 4ms IPS HDMI VGA DisplayPort VESA Speaker Full HD Black","60.5cm/23.8'' (1920x1080) iiyama ProLite XU2493HS-B4 16:9 4ms IPS HDMI VGA DisplayPort VESA Speaker Full HD Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124377 AVM Fritz!Box 7510","AVM Fritz!Box 7510","AVM Fritz!Box 7510","AVM","Electronics","Netzwerk","Netzwerk,Router",TRUE,,,,,,,"KSTC-124377",,shopify,17,deny,manual,153.04,,TRUE,TRUE,4023125029837,https://cdn.kosatec.de/media/image/60/8e/be/124377.jpg,1,,FALSE,"AVM Fritz!Box 7510","AVM Fritz!Box 7510","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124378 AVM FRITZ!Repeater 1200 AX Repeater - WLAN - Wifi-6","AVM FRITZ!Repeater 1200 AX Repeater - WLAN - Wifi-6","AVM FRITZ!Repeater 1200 AX Repeater - WLAN - Wifi-6","AVM","Electronics","Netzwerk","Netzwerk,Accesspoints",TRUE,,,,,,,"KSTC-124378",,shopify,68,deny,manual,126.66,,TRUE,TRUE,4023125029745,https://cdn.kosatec.de/media/image/dd/17/cf/124378.jpg,1,,FALSE,"AVM FRITZ!Repeater 1200 AX Repeater - WLAN - Wifi-6","AVM FRITZ!Repeater 1200 AX Repeater - WLAN - Wifi-6","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124387 Apple Magic Trackpad - White","Apple Magic Trackpad - White","Apple Magic Trackpad - White","Apple","Electronics","Apple","Apple,Apple Zubehör",TRUE,,,,,,,"KSTC-124387",,shopify,10,deny,manual,181.79,,TRUE,TRUE,0194252542453,https://cdn.kosatec.de/media/image/38/f3/20/124387.jpg,1,,FALSE,"Apple Magic Trackpad - White","Apple Magic Trackpad - White","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124390 1700 MSI PRO Z690-P DDR4","1700 MSI PRO Z690-P DDR4","1700 MSI PRO Z690-P DDR4","MSI","Electronics","Mainboards & Zubehör","Mainboards & Zubehör,Mainboards",TRUE,,,,,,,"KSTC-124390",,shopify,100,deny,manual,290.90,,TRUE,TRUE,4719072886639,https://cdn.kosatec.de/media/image/a9/6f/e5/1243908anu1JrWUFj6Y_600x600.jpg,1,,FALSE,"1700 MSI PRO Z690-P DDR4","1700 MSI PRO Z690-P DDR4","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124419 i-tec USB-C HDMI DP Docking Station + Power Delivery 100W","i-tec USB-C HDMI DP Docking Station + Power Delivery 100W","i-tec USB-C HDMI DP Docking Station + Power Delivery 100W","","Electronics","Notebooks & Zubehör","Notebooks & Zubehör,Zubehör Notebooks",TRUE,,,,,,,"KSTC-124419",,shopify,34,deny,manual,167.96,,TRUE,TRUE,8595611704147,https://cdn.kosatec.de/media/image/58/8b/7b/124419.jpg,1,,FALSE,"i-tec USB-C HDMI DP Docking Station + Power Delivery 100W","i-tec USB-C HDMI DP Docking Station + Power Delivery 100W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-124431 Tischhalterung für 2 Monitore bis 68cm 27","Tischhalterung für 2 Monitore bis 68cm 27","Tischhalterung für 2 Monitore bis 68cm 27","RaidSonic","Electronics","Displays","Displays,Display Zubehör",TRUE,,,,,,,"KSTC-124431",,shopify,6,deny,manual,106.87,,TRUE,TRUE,4250078168522,https://cdn.kosatec.de/media/image/54/c9/da/124431.jpg,1,,FALSE,"Tischhalterung für 2 Monitore bis 68cm 27","Tischhalterung für 2 Monitore bis 68cm 27","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
