Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"ECOM-38662 PC- Geh�usel�fter XILENCE Performance C case fan 80 mm, PWM, XPF80.R.PWM","PC- Geh�usel�fter XILENCE Performance C case fan 80 mm, PWM, XPF80.R.PWM","PC- Geh�usel�fter XILENCE Performance C case fan 80 mm, PWM, XPF80.R.PWM","Xilence","Electronics","PC-Geh�usel�fter","Electronics,PC-Geh�usel�fter",TRUE,,,,,,,"ECOM-38662",,shopify,1,deny,manual,13.70,,TRUE,TRUE,4044953500886,https://www.nexoc-store.de/shop/media/image/83/e3/83/38662_0_600x600..jpg,1,,FALSE,"PC- Geh�usel�fter XILENCE Performance C case fan 80 mm, PWM, XPF80.R.PWM","PC- Geh�usel�fter XILENCE Performance C case fan 80 mm, PWM, XPF80.R.PWM","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-38663 PC- Geh�usel�fter XILENCE Performance C case fan 92mm, PWM, XPF92.R.PWM","PC- Geh�usel�fter XILENCE Performance C case fan 92mm, PWM, XPF92.R.PWM","PC- Geh�usel�fter XILENCE Performance C case fan 92mm, PWM, XPF92.R.PWM","Xilence","Electronics","PC-Geh�usel�fter","Electronics,PC-Geh�usel�fter",TRUE,,,,,,,"ECOM-38663",,shopify,3,deny,manual,14.08,,TRUE,TRUE,4044953500893,https://www.nexoc-store.de/shop/media/image/17/69/91/38663_0_600x600..jpg,1,,FALSE,"PC- Geh�usel�fter XILENCE Performance C case fan 92mm, PWM, XPF92.R.PWM","PC- Geh�usel�fter XILENCE Performance C case fan 92mm, PWM, XPF92.R.PWM","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-57631 Fortron FSP Champ Rack 1k 900W - Online-USV","Fortron FSP Champ Rack 1k 900W - Online-USV","Fortron FSP Champ Rack 1k 900W - Online-USV","Fortron Source","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-57631",,shopify,1,deny,manual,297.68,,TRUE,TRUE,4713224520600,https://www.nexoc-store.de/shop/media/image/76/da/bf/57631_0_600x600.jpg,1,,FALSE,"Fortron FSP Champ Rack 1k 900W - Online-USV","Fortron FSP Champ Rack 1k 900W - Online-USV","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-57633 Fortron FSP Champ Rack 3k 2700W - Online-USV","Fortron FSP Champ Rack 3k 2700W - Online-USV","Fortron FSP Champ Rack 3k 2700W - Online-USV","Fortron Source","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-57633",,shopify,1,deny,manual,635.36,,TRUE,TRUE,4713224520624,https://www.nexoc-store.de/shop/media/image/6a/ec/a2/57633_01_600x600.jpg,1,,FALSE,"Fortron FSP Champ Rack 3k 2700W - Online-USV","Fortron FSP Champ Rack 3k 2700W - Online-USV","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-51859 Fortron FSP IFP 800 - USV","Fortron FSP IFP 800 - USV","Fortron FSP IFP 800 - USV","Fortron Source","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-51859",,shopify,11,deny,manual,82.98,,TRUE,TRUE,4713224522314,https://www.nexoc-store.de/shop/media/image/34/83/ff/51859_0sEbuamrJyzUa9_600x600.jpg,1,,FALSE,"Fortron FSP IFP 800 - USV","Fortron FSP IFP 800 - USV","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-46853 Fortron FSP Nano 600 - USV","Fortron FSP Nano 600 - USV","Fortron FSP Nano 600 - USV","Fortron Source","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-46853",,shopify,6,deny,manual,66.22,,TRUE,TRUE,4711140481401,https://www.nexoc-store.de/shop/media/image/e9/cd/b1/46853_0pTpAnw46q9b3V_600x600.jpg,1,,FALSE,"Fortron FSP Nano 600 - USV","Fortron FSP Nano 600 - USV","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-61578 Netzteil Fortron Notebooknetzteil 65W","Netzteil Fortron Notebooknetzteil 65W","Netzteil Fortron Notebooknetzteil 65W","Fortron Source","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-61578",,shopify,4,deny,manual,32.58,,TRUE,TRUE,4713224522482,https://www.nexoc-store.de/shop/media/image/58/0e/7f/61578_01SjItopQo8KpHR_600x600.jpg,1,,FALSE,"Netzteil Fortron Notebooknetzteil 65W","Netzteil Fortron Notebooknetzteil 65W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-43883 Netzteil Xilence Notebooknetzteil 120W","Netzteil Xilence Notebooknetzteil 120W","Netzteil Xilence Notebooknetzteil 120W","Xilence","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-43883",,shopify,14,deny,manual,37.12,,TRUE,TRUE,4044953500145,https://www.nexoc-store.de/shop/media/image/87/d8/8c/43883_06fXiaFodJkNEC_600x600.jpg,1,,FALSE,"Netzteil Xilence Notebooknetzteil 120W","Netzteil Xilence Notebooknetzteil 120W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-47363 Netzteil Xilence Notebooknetzteil 90W","Netzteil Xilence Notebooknetzteil 90W","Netzteil Xilence Notebooknetzteil 90W","Xilence","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-47363",,shopify,31,deny,manual,33.08,,TRUE,TRUE,4044953500121,https://www.nexoc-store.de/shop/media/image/0d/17/76/47363_0Ya7SFTC2omVH7_600x600.jpg,1,,FALSE,"Netzteil Xilence Notebooknetzteil 90W","Netzteil Xilence Notebooknetzteil 90W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-61522 PC- Netzteil Cooler Master MasterWatt  650W","PC- Netzteil Cooler Master MasterWatt  650W","PC- Netzteil Cooler Master MasterWatt  650W","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-61522",,shopify,1,deny,manual,92.30,,TRUE,TRUE,4719512053102,https://www.nexoc-store.de/shop/media/image/96/97/50/61522_0BLNjeRwtkVmWu_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master MasterWatt  650W","PC- Netzteil Cooler Master MasterWatt  650W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-57386 PC- Netzteil Cooler Master MasterWatt  750W","PC- Netzteil Cooler Master MasterWatt  750W","PC- Netzteil Cooler Master MasterWatt  750W","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-57386",,shopify,41,deny,manual,80.08,,TRUE,TRUE,4719512062432,https://www.nexoc-store.de/shop/media/image/38/05/07/57386_01_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master MasterWatt  750W","PC- Netzteil Cooler Master MasterWatt  750W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67173 PC- Netzteil Cooler Master MasterWatt Lite 600W 230V","PC- Netzteil Cooler Master MasterWatt Lite 600W 230V","PC- Netzteil Cooler Master MasterWatt Lite 600W 230V","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-67173",,shopify,3,deny,manual,66.73,,TRUE,TRUE,4719512094341,https://www.nexoc-store.de/shop/media/image/b2/75/64/67173_1_600x600..jpg,1,,FALSE,"PC- Netzteil Cooler Master MasterWatt Lite 600W 230V","PC- Netzteil Cooler Master MasterWatt Lite 600W 230V","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-61537 PC- Netzteil Cooler Master MWE Bronze 230V V2 450W","PC- Netzteil Cooler Master MWE Bronze 230V V2 450W","PC- Netzteil Cooler Master MWE Bronze 230V V2 450W","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-61537",,shopify,2,deny,manual,59.54,,TRUE,TRUE,4719512103753,https://www.nexoc-store.de/shop/media/image/91/d7/5f/61537_0_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master MWE Bronze 230V V2 450W","PC- Netzteil Cooler Master MWE Bronze 230V V2 450W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-57388 PC- Netzteil Cooler Master MWE BRONZE 600W V2 (retail)","PC- Netzteil Cooler Master MWE BRONZE 600W V2 (retail)","PC- Netzteil Cooler Master MWE BRONZE 600W V2 (retail)","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-57388",,shopify,12,deny,manual,78.44,,TRUE,TRUE,4719512080979,https://www.nexoc-store.de/shop/media/image/d3/63/63/57388_0_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master MWE BRONZE 600W V2 (retail)","PC- Netzteil Cooler Master MWE BRONZE 600W V2 (retail)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-56035 PC- Netzteil Cooler Master MWE WHITE 700W V2 retail","PC- Netzteil Cooler Master MWE WHITE 700W V2 retail","PC- Netzteil Cooler Master MWE WHITE 700W V2 retail","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-56035",,shopify,29,deny,manual,69.62,,TRUE,TRUE,4719512083055,https://www.nexoc-store.de/shop/media/image/b1/c7/53/56035_0_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master MWE WHITE 700W V2 retail","PC- Netzteil Cooler Master MWE WHITE 700W V2 retail","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-56034 PC- Netzteil Cooler Master MWE WHITE V2 600W retail","PC- Netzteil Cooler Master MWE WHITE V2 600W retail","PC- Netzteil Cooler Master MWE WHITE V2 600W retail","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-56034",,shopify,27,deny,manual,62.32,,TRUE,TRUE,4719512083352,https://www.nexoc-store.de/shop/media/image/25/ee/08/56034_0_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master MWE WHITE V2 600W retail","PC- Netzteil Cooler Master MWE WHITE V2 600W retail","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-60709 PC- Netzteil Cooler Master V-Series V2 750W","PC- Netzteil Cooler Master V-Series V2 750W","PC- Netzteil Cooler Master V-Series V2 750W","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-60709",,shopify,49,deny,manual,127.08,,TRUE,TRUE,4719512091579,https://www.nexoc-store.de/shop/media/image/27/5c/1a/60709_0_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master V-Series V2 750W","PC- Netzteil Cooler Master V-Series V2 750W","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-61524 PC- Netzteil Cooler Master V-Series V550 - SFX","PC- Netzteil Cooler Master V-Series V550 - SFX","PC- Netzteil Cooler Master V-Series V550 - SFX","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-61524",,shopify,7,deny,manual,106.16,,TRUE,TRUE,4719512098226,https://www.nexoc-store.de/shop/media/image/fd/0e/22/61524_0_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master V-Series V550 - SFX","PC- Netzteil Cooler Master V-Series V550 - SFX","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-61525 PC- Netzteil Cooler Master V-Series V750 - SFX","PC- Netzteil Cooler Master V-Series V750 - SFX","PC- Netzteil Cooler Master V-Series V750 - SFX","Coolermaster","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-61525",,shopify,11,deny,manual,137.66,,TRUE,TRUE,4719512098561,https://www.nexoc-store.de/shop/media/image/c7/af/17/61525_0_600x600.jpg,1,,FALSE,"PC- Netzteil Cooler Master V-Series V750 - SFX","PC- Netzteil Cooler Master V-Series V750 - SFX","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-47692 PC- Netzteil Corsair AX1600i (CP-9020087-EU)","PC- Netzteil Corsair AX1600i (CP-9020087-EU)","PC- Netzteil Corsair AX1600i (CP-9020087-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-47692",,shopify,12,deny,manual,572.36,,TRUE,TRUE,0843591050319,https://www.nexoc-store.de/shop/media/image/f9/53/05/47692_0_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair AX1600i (CP-9020087-EU)","PC- Netzteil Corsair AX1600i (CP-9020087-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-57379 PC- Netzteil Corsair CX550F RGB schwarz (CP-9020216-EU)","PC- Netzteil Corsair CX550F RGB schwarz (CP-9020216-EU)","PC- Netzteil Corsair CX550F RGB schwarz (CP-9020216-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-57379",,shopify,40,deny,manual,78.44,,TRUE,TRUE,840006617266,https://www.nexoc-store.de/shop/media/image/3e/19/d2/57379_0_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair CX550F RGB schwarz (CP-9020216-EU)","PC- Netzteil Corsair CX550F RGB schwarz (CP-9020216-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-57503 PC- Netzteil Corsair CX550F RGB Wei� (CP-9020225-EU)","PC- Netzteil Corsair CX550F RGB Wei� (CP-9020225-EU)","PC- Netzteil Corsair CX550F RGB Wei� (CP-9020225-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-57503",,shopify,13,deny,manual,79.70,,TRUE,TRUE,0840006620488,https://www.nexoc-store.de/shop/media/image/70/d9/87/57503_0_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair CX550F RGB Wei� (CP-9020225-EU)","PC- Netzteil Corsair CX550F RGB Wei� (CP-9020225-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-44824 PC- Netzteil Corsair CX750M (CP-9020061-EU)","PC- Netzteil Corsair CX750M (CP-9020061-EU)","PC- Netzteil Corsair CX750M (CP-9020061-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-44824",,shopify,66,deny,manual,91.04,,TRUE,TRUE,843591030724,https://www.nexoc-store.de/shop/media/image/b2/0f/09/44824_0UrlJ13bzQZY3z_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair CX750M (CP-9020061-EU)","PC- Netzteil Corsair CX750M (CP-9020061-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-43544 PC- Netzteil Corsair HX1000 (CP-9020139-EU)","PC- Netzteil Corsair HX1000 (CP-9020139-EU)","PC- Netzteil Corsair HX1000 (CP-9020139-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-43544",,shopify,33,deny,manual,244.76,,TRUE,TRUE,0843591093446,https://www.nexoc-store.de/shop/media/image/e7/77/e7/43544_0TMU8s5kjOtEWb_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair HX1000 (CP-9020139-EU)","PC- Netzteil Corsair HX1000 (CP-9020139-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70757 PC- Netzteil Corsair HX1000i 80PLUS Platinum (CP-9020214-EU)","PC- Netzteil Corsair HX1000i 80PLUS Platinum (CP-9020214-EU)","PC- Netzteil Corsair HX1000i 80PLUS Platinum (CP-9020214-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-70757",,shopify,77,deny,manual,249.80,,TRUE,TRUE,0840006615491,https://www.nexoc-store.de/shop/media/image/5d/45/c6/70757_1_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair HX1000i 80PLUS Platinum (CP-9020214-EU)","PC- Netzteil Corsair HX1000i 80PLUS Platinum (CP-9020214-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-44413 PC- Netzteil Corsair HX1200 (CP-9020140-EU)","PC- Netzteil Corsair HX1200 (CP-9020140-EU)","PC- Netzteil Corsair HX1200 (CP-9020140-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-44413",,shopify,100,deny,manual,280.04,,TRUE,TRUE,0843591093521,https://www.nexoc-store.de/shop/media/image/f4/07/16/44413_0hwHmit6Ez9SoQ_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair HX1200 (CP-9020140-EU)","PC- Netzteil Corsair HX1200 (CP-9020140-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70758 PC- Netzteil Corsair HX1500i 80PLUS Platinum (CP-9020215-EU)","PC- Netzteil Corsair HX1500i 80PLUS Platinum (CP-9020215-EU)","PC- Netzteil Corsair HX1500i 80PLUS Platinum (CP-9020215-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-70758",,shopify,11,deny,manual,326.66,,TRUE,TRUE,0840006615590,https://www.nexoc-store.de/shop/media/image/46/52/4f/70758_1_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair HX1500i 80PLUS Platinum (CP-9020215-EU)","PC- Netzteil Corsair HX1500i 80PLUS Platinum (CP-9020215-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-47691 PC- Netzteil Corsair HX750 (CP-9020137-EU)","PC- Netzteil Corsair HX750 (CP-9020137-EU)","PC- Netzteil Corsair HX750 (CP-9020137-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-47691",,shopify,39,deny,manual,147.74,,TRUE,TRUE,0843591093286,https://www.nexoc-store.de/shop/media/image/70/2b/32/47691_0QLo9DfjmTWuHh_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair HX750 (CP-9020137-EU)","PC- Netzteil Corsair HX750 (CP-9020137-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-47735 PC- Netzteil Corsair HX850 (CP-9020138-EU)","PC- Netzteil Corsair HX850 (CP-9020138-EU)","PC- Netzteil Corsair HX850 (CP-9020138-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-47735",,shopify,30,deny,manual,206.96,,TRUE,TRUE,0843591093361,https://www.nexoc-store.de/shop/media/image/eb/d3/e0/47735_07Ub7wjbHqijwZ_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair HX850 (CP-9020138-EU)","PC- Netzteil Corsair HX850 (CP-9020138-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-47258 PC- Netzteil Corsair RM550x V2 - (CP-9020177-EU)","PC- Netzteil Corsair RM550x V2 - (CP-9020177-EU)","PC- Netzteil Corsair RM550x V2 - (CP-9020177-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-47258",,shopify,92,deny,manual,99.86,,TRUE,TRUE,0843591034562,https://www.nexoc-store.de/shop/media/image/e2/60/54/47258_0kLkxd6Uz6Qt84_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair RM550x V2 - (CP-9020177-EU)","PC- Netzteil Corsair RM550x V2 - (CP-9020177-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-64593 PC- Netzteil Corsair RM650 (2021) 80 PLUS Gold - (CP-9020233-EU)","PC- Netzteil Corsair RM650 (2021) 80 PLUS Gold - (CP-9020233-EU)","PC- Netzteil Corsair RM650 (2021) 80 PLUS Gold - (CP-9020233-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-64593",,shopify,18,deny,manual,132.62,,TRUE,TRUE,840006630883,https://www.nexoc-store.de/shop/media/image/6d/55/cb/64593_01sMpiF3paewylL_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair RM650 (2021) 80 PLUS Gold - (CP-9020233-EU)","PC- Netzteil Corsair RM650 (2021) 80 PLUS Gold - (CP-9020233-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67927 PC- Netzteil Corsair RM650x (2021) - (CP-9020198-EU)","PC- Netzteil Corsair RM650x (2021) - (CP-9020198-EU)","PC- Netzteil Corsair RM650x (2021) - (CP-9020198-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-67927",,shopify,56,deny,manual,118.76,,TRUE,TRUE,0840006605072,https://www.nexoc-store.de/shop/media/image/f4/b7/49/67927_1_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair RM650x (2021) - (CP-9020198-EU)","PC- Netzteil Corsair RM650x (2021) - (CP-9020198-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-47259 PC- Netzteil Corsair RM650x V2 - (CP-9020178-EU)","PC- Netzteil Corsair RM650x V2 - (CP-9020178-EU)","PC- Netzteil Corsair RM650x V2 - (CP-9020178-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-47259",,shopify,1,deny,manual,131.36,,TRUE,TRUE,0843591034821,https://www.nexoc-store.de/shop/media/image/65/f6/15/47259_0hUp1Z6dnhL9dl_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair RM650x V2 - (CP-9020178-EU)","PC- Netzteil Corsair RM650x V2 - (CP-9020178-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-64595 PC- Netzteil Corsair RM750 Wei� (2021) 80 PLUS Gold - (CP-9020231-EU)","PC- Netzteil Corsair RM750 Wei� (2021) 80 PLUS Gold - (CP-9020231-EU)","PC- Netzteil Corsair RM750 Wei� (2021) 80 PLUS Gold - (CP-9020231-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-64595",,shopify,41,deny,manual,141.44,,TRUE,TRUE,840006628712,https://www.nexoc-store.de/shop/media/image/d0/17/b8/64595_01vrsY82Dg5nSn9_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair RM750 Wei� (2021) 80 PLUS Gold - (CP-9020231-EU)","PC- Netzteil Corsair RM750 Wei� (2021) 80 PLUS Gold - (CP-9020231-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70754 PC- Netzteil Corsair RM750e 80 PLUS Gold - (CP-9020248-EU)","PC- Netzteil Corsair RM750e 80 PLUS Gold - (CP-9020248-EU)","PC- Netzteil Corsair RM750e 80 PLUS Gold - (CP-9020248-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-70754",,shopify,100,deny,manual,146.48,,TRUE,TRUE,0840006651994,https://www.nexoc-store.de/shop/media/image/9e/31/af/70754_1_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair RM750e 80 PLUS Gold - (CP-9020248-EU)","PC- Netzteil Corsair RM750e 80 PLUS Gold - (CP-9020248-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67928 PC- Netzteil Corsair RM750x (2021) - (CP-9020199-EU)","PC- Netzteil Corsair RM750x (2021) - (CP-9020199-EU)","PC- Netzteil Corsair RM750x (2021) - (CP-9020199-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-67928",,shopify,100,deny,manual,143.96,,TRUE,TRUE,0840006603641,https://www.nexoc-store.de/shop/media/image/07/02/79/67928_1_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair RM750x (2021) - (CP-9020199-EU)","PC- Netzteil Corsair RM750x (2021) - (CP-9020199-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-52293 PC- Netzteil Corsair RM750x WHITE - (CP-9020187-EU)","PC- Netzteil Corsair RM750x WHITE - (CP-9020187-EU)","PC- Netzteil Corsair RM750x WHITE - (CP-9020187-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-52293",,shopify,32,deny,manual,135.14,,TRUE,TRUE,0843591075589,https://www.nexoc-store.de/shop/media/image/eb/32/99/52293_0MYQ5jpHNValPX_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair RM750x WHITE - (CP-9020187-EU)","PC- Netzteil Corsair RM750x WHITE - (CP-9020187-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70755 PC- Netzteil Corsair RM850e 80 PLUS Gold - (CP-9020249-EU)","PC- Netzteil Corsair RM850e 80 PLUS Gold - (CP-9020249-EU)","PC- Netzteil Corsair RM850e 80 PLUS Gold - (CP-9020249-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-70755",,shopify,100,deny,manual,156.56,,TRUE,TRUE,0840006651857,https://www.nexoc-store.de/shop/media/image/ea/a2/18/70755_1_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair RM850e 80 PLUS Gold - (CP-9020249-EU)","PC- Netzteil Corsair RM850e 80 PLUS Gold - (CP-9020249-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67929 PC- Netzteil Corsair RM850x (2021) - (CP-9020200-EU)","PC- Netzteil Corsair RM850x (2021) - (CP-9020200-EU)","PC- Netzteil Corsair RM850x (2021) - (CP-9020200-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-67929",,shopify,100,deny,manual,193.10,,TRUE,TRUE,0840006603351,https://www.nexoc-store.de/shop/media/image/12/5b/5a/67929_1_600x600..jpg,1,,FALSE,"PC- Netzteil Corsair RM850x (2021) - (CP-9020200-EU)","PC- Netzteil Corsair RM850x (2021) - (CP-9020200-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-47734 PC- Netzteil Corsair SF600 (CP-9020105-EU)","PC- Netzteil Corsair SF600 (CP-9020105-EU)","PC- Netzteil Corsair SF600 (CP-9020105-EU)","Corsair","Electronics","PC-Netzteile","Electronics,PC-Netzteile",TRUE,,,,,,,"ECOM-47734",,shopify,14,deny,manual,127.58,,TRUE,TRUE,0843591069014,https://www.nexoc-store.de/shop/media/image/88/8c/ba/47734_0LyUjrM7l0PDWa_600x600.jpg,1,,FALSE,"PC- Netzteil Corsair SF600 (CP-9020105-EU)","PC- Netzteil Corsair SF600 (CP-9020105-EU)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
